,index,postId,Score,UserId,CommentCount,Reputation,Views,UpVotes,DownVotes
610,610,505,5,55746,0,14082,3320,4235,126
611,611,518,3,55746,1,14082,3320,4235,126
612,612,526,7,55746,0,14082,3320,4235,126
613,613,547,8,55746,0,14082,3320,4235,126
614,614,559,5,55746,0,14082,3320,4235,126
615,615,565,2,55746,1,14082,3320,4235,126
616,616,574,0,55746,2,14082,3320,4235,126
617,617,579,6,55746,11,14082,3320,4235,126
618,618,602,3,55746,2,14082,3320,4235,126
619,619,605,1,55746,1,14082,3320,4235,126
620,620,615,2,55746,3,14082,3320,4235,126
621,621,621,3,55746,0,14082,3320,4235,126
622,622,631,22,55746,0,14082,3320,4235,126
623,623,636,1,55746,4,14082,3320,4235,126
624,624,654,5,55746,0,14082,3320,4235,126
625,625,658,14,55746,13,14082,3320,4235,126
626,626,667,6,55746,2,14082,3320,4235,126
627,627,733,3,55746,4,14082,3320,4235,126
628,628,734,2,55746,3,14082,3320,4235,126
629,629,759,3,55746,2,14082,3320,4235,126
630,630,771,0,55746,0,14082,3320,4235,126
631,631,792,4,55746,0,14082,3320,4235,126
632,632,842,5,55746,2,14082,3320,4235,126
633,633,850,0,55746,1,14082,3320,4235,126
634,634,908,6,55746,3,14082,3320,4235,126
635,635,910,3,55746,6,14082,3320,4235,126
636,636,914,3,55746,0,14082,3320,4235,126
637,637,930,1,55746,2,14082,3320,4235,126
638,638,960,2,55746,0,14082,3320,4235,126
639,639,1004,10,55746,6,14082,3320,4235,126
640,640,1018,2,55746,0,14082,3320,4235,126
641,641,1019,2,55746,3,14082,3320,4235,126
642,642,1020,2,55746,0,14082,3320,4235,126
643,643,1021,2,55746,0,14082,3320,4235,126
644,644,1106,4,55746,0,14082,3320,4235,126
645,645,1183,2,55746,5,14082,3320,4235,126
646,646,1263,3,55746,7,14082,3320,4235,126
647,647,1290,0,55746,3,14082,3320,4235,126
648,648,1294,1,55746,3,14082,3320,4235,126
649,649,1322,6,55746,2,14082,3320,4235,126
650,650,1362,2,55746,0,14082,3320,4235,126
651,651,1372,2,55746,1,14082,3320,4235,126
652,652,1373,1,55746,0,14082,3320,4235,126
653,653,1374,7,55746,3,14082,3320,4235,126
654,654,1702,2,55746,1,14082,3320,4235,126
655,655,1712,0,55746,0,14082,3320,4235,126
656,656,1765,8,55746,0,14082,3320,4235,126
657,657,1791,3,55746,4,14082,3320,4235,126
658,658,1798,2,55746,0,14082,3320,4235,126
659,659,1840,4,55746,3,14082,3320,4235,126
660,660,1858,2,55746,5,14082,3320,4235,126
661,661,1890,2,55746,1,14082,3320,4235,126
662,662,1946,3,55746,4,14082,3320,4235,126
663,663,1950,2,55746,0,14082,3320,4235,126
664,664,1984,3,55746,2,14082,3320,4235,126
665,665,2097,3,55746,3,14082,3320,4235,126
666,666,2157,2,55746,3,14082,3320,4235,126
667,667,2179,17,55746,0,14082,3320,4235,126
668,668,2206,5,55746,1,14082,3320,4235,126
669,669,2225,1,55746,0,14082,3320,4235,126
670,670,2246,6,55746,0,14082,3320,4235,126
671,671,2254,0,55746,0,14082,3320,4235,126
672,672,2340,2,55746,1,14082,3320,4235,126
673,673,2355,5,55746,4,14082,3320,4235,126
674,674,2359,8,55746,0,14082,3320,4235,126
675,675,2362,10,55746,7,14082,3320,4235,126
676,676,2416,0,55746,0,14082,3320,4235,126
677,677,2417,0,55746,0,14082,3320,4235,126
678,678,2435,5,55746,0,14082,3320,4235,126
679,679,2436,1,55746,0,14082,3320,4235,126
680,680,2455,10,55746,0,14082,3320,4235,126
681,681,2694,2,55746,0,14082,3320,4235,126
682,682,2712,1,55746,5,14082,3320,4235,126
683,683,2718,24,55746,0,14082,3320,4235,126
684,684,2729,2,55746,5,14082,3320,4235,126
685,685,2735,2,55746,1,14082,3320,4235,126
686,686,2741,6,55746,2,14082,3320,4235,126
687,687,2798,3,55746,0,14082,3320,4235,126
688,688,3011,5,55746,0,14082,3320,4235,126
689,689,3012,0,55746,0,14082,3320,4235,126
690,690,3013,0,55746,0,14082,3320,4235,126
691,691,3014,0,55746,0,14082,3320,4235,126
692,692,3015,0,55746,0,14082,3320,4235,126
693,693,3016,0,55746,0,14082,3320,4235,126
694,694,3017,0,55746,0,14082,3320,4235,126
695,695,3018,0,55746,0,14082,3320,4235,126
696,696,3019,0,55746,0,14082,3320,4235,126
697,697,3050,3,55746,0,14082,3320,4235,126
698,698,3073,3,55746,1,14082,3320,4235,126
699,699,3074,5,55746,1,14082,3320,4235,126
700,700,3076,8,55746,1,14082,3320,4235,126
701,701,3237,7,55746,0,14082,3320,4235,126
702,702,3284,3,55746,1,14082,3320,4235,126
703,703,3382,1,55746,2,14082,3320,4235,126
704,704,3437,2,55746,0,14082,3320,4235,126
705,705,3452,3,55746,0,14082,3320,4235,126
706,706,3515,10,55746,3,14082,3320,4235,126
707,707,3674,4,55746,1,14082,3320,4235,126
708,708,3740,1,55746,5,14082,3320,4235,126
709,709,3800,6,55746,1,14082,3320,4235,126
710,710,3801,3,55746,2,14082,3320,4235,126
711,711,3940,18,55746,3,14082,3320,4235,126
712,712,3941,3,55746,4,14082,3320,4235,126
713,713,3949,11,55746,1,14082,3320,4235,126
714,714,3954,64,55746,3,14082,3320,4235,126
715,715,3956,5,55746,0,14082,3320,4235,126
716,716,4006,2,55746,2,14082,3320,4235,126
717,717,4020,4,55746,7,14082,3320,4235,126
718,718,4026,1,55746,2,14082,3320,4235,126
719,719,4064,10,55746,4,14082,3320,4235,126
720,720,4211,15,55746,0,14082,3320,4235,126
721,721,4438,3,55746,6,14082,3320,4235,126
722,722,4481,5,55746,0,14082,3320,4235,126
723,723,4562,4,55746,2,14082,3320,4235,126
724,724,4587,3,55746,4,14082,3320,4235,126
725,725,4714,5,55746,0,14082,3320,4235,126
726,726,4819,2,55746,8,14082,3320,4235,126
727,727,4845,4,55746,7,14082,3320,4235,126
728,728,4847,2,55746,0,14082,3320,4235,126
729,729,4874,1,55746,0,14082,3320,4235,126
730,730,4880,4,55746,0,14082,3320,4235,126
731,731,5094,4,55746,1,14082,3320,4235,126
732,732,5099,7,55746,1,14082,3320,4235,126
733,733,5113,3,55746,3,14082,3320,4235,126
734,734,5140,20,55746,4,14082,3320,4235,126
735,735,5243,0,55746,2,14082,3320,4235,126
736,736,5311,14,55746,14,14082,3320,4235,126
737,737,5379,7,55746,1,14082,3320,4235,126
738,738,5574,1,55746,0,14082,3320,4235,126
739,739,5575,6,55746,1,14082,3320,4235,126
740,740,5648,3,55746,2,14082,3320,4235,126
741,741,5701,5,55746,0,14082,3320,4235,126
742,742,5812,3,55746,8,14082,3320,4235,126
743,743,6029,2,55746,0,14082,3320,4235,126
744,744,6030,7,55746,4,14082,3320,4235,126
745,745,6100,4,55746,5,14082,3320,4235,126
746,746,6136,0,55746,0,14082,3320,4235,126
747,747,6137,0,55746,0,14082,3320,4235,126
748,748,6161,3,55746,2,14082,3320,4235,126
749,749,6190,14,55746,1,14082,3320,4235,126
750,750,6273,1,55746,1,14082,3320,4235,126
751,751,6298,22,55746,4,14082,3320,4235,126
752,752,6419,3,55746,1,14082,3320,4235,126
753,753,6451,1,55746,0,14082,3320,4235,126
754,754,6595,0,55746,2,14082,3320,4235,126
755,755,7215,0,55746,2,14082,3320,4235,126
756,756,7222,2,55746,1,14082,3320,4235,126
757,757,7304,9,55746,1,14082,3320,4235,126
758,758,7324,4,55746,0,14082,3320,4235,126
759,759,7349,5,55746,1,14082,3320,4235,126
760,760,7622,11,55746,7,14082,3320,4235,126
761,761,7858,2,55746,0,14082,3320,4235,126
762,762,7904,6,55746,0,14082,3320,4235,126
763,763,7905,2,55746,3,14082,3320,4235,126
764,764,7965,2,55746,3,14082,3320,4235,126
765,765,8077,29,55746,0,14082,3320,4235,126
766,766,8362,0,55746,0,14082,3320,4235,126
767,767,8650,10,55746,3,14082,3320,4235,126
768,768,8831,2,55746,0,14082,3320,4235,126
769,769,8914,8,55746,0,14082,3320,4235,126
770,770,8919,2,55746,0,14082,3320,4235,126
771,771,8978,17,55746,0,14082,3320,4235,126
772,772,9084,7,55746,3,14082,3320,4235,126
773,773,9133,2,55746,0,14082,3320,4235,126
774,774,9163,2,55746,0,14082,3320,4235,126
775,775,9328,3,55746,0,14082,3320,4235,126
776,776,9371,2,55746,1,14082,3320,4235,126
777,777,9373,2,55746,1,14082,3320,4235,126
778,778,9374,2,55746,1,14082,3320,4235,126
779,779,9644,1,55746,0,14082,3320,4235,126
780,780,9777,2,55746,0,14082,3320,4235,126
781,781,9901,2,55746,10,14082,3320,4235,126
782,782,9946,1,55746,0,14082,3320,4235,126
783,783,9956,4,55746,0,14082,3320,4235,126
784,784,10028,17,55746,3,14082,3320,4235,126
785,785,10203,2,55746,1,14082,3320,4235,126
786,786,10446,3,55746,0,14082,3320,4235,126
787,787,10483,5,55746,0,14082,3320,4235,126
788,788,10501,2,55746,0,14082,3320,4235,126
789,789,10561,4,55746,6,14082,3320,4235,126
790,790,10804,2,55746,4,14082,3320,4235,126
791,791,10834,5,55746,4,14082,3320,4235,126
792,792,11199,6,55746,7,14082,3320,4235,126
793,793,11471,11,55746,2,14082,3320,4235,126
794,794,11606,5,55746,2,14082,3320,4235,126
795,795,11608,4,55746,1,14082,3320,4235,126
796,796,11705,1,55746,0,14082,3320,4235,126
797,797,11711,4,55746,0,14082,3320,4235,126
798,798,11845,0,55746,4,14082,3320,4235,126
799,799,11999,6,55746,2,14082,3320,4235,126
800,800,12038,4,55746,1,14082,3320,4235,126
801,801,12064,1,55746,2,14082,3320,4235,126
802,802,12413,4,55746,0,14082,3320,4235,126
803,803,12763,10,55746,1,14082,3320,4235,126
804,804,12910,4,55746,2,14082,3320,4235,126
805,805,13008,8,55746,1,14082,3320,4235,126
806,806,13029,0,55746,0,14082,3320,4235,126
807,807,13030,0,55746,0,14082,3320,4235,126
808,808,13167,2,55746,3,14082,3320,4235,126
809,809,13190,6,55746,1,14082,3320,4235,126
810,810,13490,2,55746,0,14082,3320,4235,126
811,811,13538,2,55746,2,14082,3320,4235,126
812,812,13539,10,55746,0,14082,3320,4235,126
813,813,13547,8,55746,3,14082,3320,4235,126
814,814,13601,12,55746,2,14082,3320,4235,126
815,815,13639,1,55746,0,14082,3320,4235,126
816,816,13640,4,55746,6,14082,3320,4235,126
817,817,13641,0,55746,0,14082,3320,4235,126
818,818,13642,0,55746,0,14082,3320,4235,126
819,819,13874,3,55746,2,14082,3320,4235,126
820,820,13933,1,55746,0,14082,3320,4235,126
821,821,14042,3,55746,0,14082,3320,4235,126
822,822,14049,3,55746,2,14082,3320,4235,126
823,823,14236,2,55746,10,14082,3320,4235,126
824,824,14575,1,55746,0,14082,3320,4235,126
825,825,14967,2,55746,0,14082,3320,4235,126
826,826,15019,3,55746,0,14082,3320,4235,126
827,827,15215,2,55746,6,14082,3320,4235,126
828,828,15764,2,55746,1,14082,3320,4235,126
829,829,16049,5,55746,2,14082,3320,4235,126
830,830,16114,8,55746,2,14082,3320,4235,126
831,831,16363,1,55746,0,14082,3320,4235,126
832,832,16794,2,55746,0,14082,3320,4235,126
833,833,16850,4,55746,1,14082,3320,4235,126
834,834,17530,1,55746,8,14082,3320,4235,126
835,835,17620,12,55746,3,14082,3320,4235,126
836,836,17674,3,55746,3,14082,3320,4235,126
837,837,17993,1,55746,4,14082,3320,4235,126
838,838,18005,4,55746,1,14082,3320,4235,126
839,839,18063,3,55746,1,14082,3320,4235,126
840,840,18220,10,55746,2,14082,3320,4235,126
841,841,18818,4,55746,0,14082,3320,4235,126
842,842,19232,10,55746,0,14082,3320,4235,126
843,843,19718,3,55746,4,14082,3320,4235,126
844,844,20761,1,55746,0,14082,3320,4235,126
845,845,21511,4,55746,5,14082,3320,4235,126
846,846,21621,9,55746,0,14082,3320,4235,126
847,847,21622,1,55746,1,14082,3320,4235,126
848,848,21870,4,55746,5,14082,3320,4235,126
849,849,21938,7,55746,2,14082,3320,4235,126
850,850,23178,2,55746,1,14082,3320,4235,126
851,851,23203,5,55746,0,14082,3320,4235,126
852,852,23533,3,55746,0,14082,3320,4235,126
853,853,23534,1,55746,0,14082,3320,4235,126
854,854,23603,0,55746,0,14082,3320,4235,126
855,855,23806,1,55746,2,14082,3320,4235,126
856,856,24435,0,55746,0,14082,3320,4235,126
857,857,24436,0,55746,0,14082,3320,4235,126
858,858,25692,25,55746,8,14082,3320,4235,126
859,859,26120,4,55746,3,14082,3320,4235,126
860,860,26878,3,55746,0,14082,3320,4235,126
861,861,28132,6,55746,0,14082,3320,4235,126
862,862,28985,0,55746,0,14082,3320,4235,126
863,863,29078,7,55746,0,14082,3320,4235,126
864,864,29145,4,55746,1,14082,3320,4235,126
865,865,29375,3,55746,0,14082,3320,4235,126
866,866,29444,3,55746,2,14082,3320,4235,126
867,867,29717,4,55746,0,14082,3320,4235,126
868,868,30635,1,55746,2,14082,3320,4235,126
869,869,30727,9,55746,2,14082,3320,4235,126
870,870,30747,8,55746,0,14082,3320,4235,126
871,871,31117,1,55746,0,14082,3320,4235,126
872,872,31429,2,55746,1,14082,3320,4235,126
873,873,32069,1,55746,4,14082,3320,4235,126
874,874,33466,2,55746,2,14082,3320,4235,126
875,875,33701,1,55746,0,14082,3320,4235,126
876,876,34051,7,55746,1,14082,3320,4235,126
877,877,34432,-1,55746,5,14082,3320,4235,126
878,878,37382,19,55746,3,14082,3320,4235,126
879,879,37490,5,55746,0,14082,3320,4235,126
880,880,38499,2,55746,2,14082,3320,4235,126
881,881,38769,5,55746,0,14082,3320,4235,126
882,882,40508,3,55746,2,14082,3320,4235,126
883,883,40866,7,55746,1,14082,3320,4235,126
884,884,41107,5,55746,1,14082,3320,4235,126
885,885,41108,1,55746,1,14082,3320,4235,126
886,886,41322,1,55746,0,14082,3320,4235,126
887,887,43372,6,55746,5,14082,3320,4235,126
888,888,43651,-1,55746,10,14082,3320,4235,126
889,889,43700,4,55746,3,14082,3320,4235,126
890,890,45620,1,55746,0,14082,3320,4235,126
891,891,45621,0,55746,0,14082,3320,4235,126
892,892,46387,1,55746,3,14082,3320,4235,126
893,893,46392,7,55746,1,14082,3320,4235,126
894,894,46971,5,55746,1,14082,3320,4235,126
895,895,47427,6,55746,0,14082,3320,4235,126
896,896,48617,0,55746,0,14082,3320,4235,126
897,897,49250,8,55746,1,14082,3320,4235,126
898,898,49301,1,55746,1,14082,3320,4235,126
899,899,49698,12,55746,0,14082,3320,4235,126
900,900,49986,4,55746,1,14082,3320,4235,126
901,901,50060,2,55746,1,14082,3320,4235,126
902,902,51652,3,55746,3,14082,3320,4235,126
903,903,52492,1,55746,1,14082,3320,4235,126
904,904,55483,9,55746,0,14082,3320,4235,126
905,905,55611,2,55746,0,14082,3320,4235,126
906,906,58015,8,55746,8,14082,3320,4235,126
907,907,58980,9,55746,0,14082,3320,4235,126
908,908,59632,10,55746,3,14082,3320,4235,126
909,909,59761,0,55746,0,14082,3320,4235,126
910,910,60168,5,55746,0,14082,3320,4235,126
911,911,63297,1,55746,0,14082,3320,4235,126
912,912,74473,2,55746,1,14082,3320,4235,126
913,913,77180,2,55746,9,14082,3320,4235,126
914,914,77476,1,55746,0,14082,3320,4235,126
915,915,78646,2,55746,0,14082,3320,4235,126
916,916,85522,0,55746,1,14082,3320,4235,126
917,917,86138,1,55746,2,14082,3320,4235,126
918,918,88906,1,55746,0,14082,3320,4235,126
919,919,90653,3,55746,5,14082,3320,4235,126
920,920,93093,0,55746,0,14082,3320,4235,126
921,921,93923,2,55746,2,14082,3320,4235,126
922,922,105458,2,55746,0,14082,3320,4235,126
923,923,111142,1,55746,3,14082,3320,4235,126
924,924,79,4,55746,1,4968,641,328,23
925,925,109,2,55746,2,4968,641,328,23
926,926,150,3,55746,1,4968,641,328,23
927,927,190,7,55746,0,4968,641,328,23
928,928,647,-2,55746,3,4968,641,328,23
929,929,651,2,55746,1,4968,641,328,23
930,930,656,61,55746,1,4968,641,328,23
931,931,673,8,55746,3,4968,641,328,23
932,932,718,5,55746,1,4968,641,328,23
933,933,720,18,55746,4,4968,641,328,23
934,934,722,5,55746,0,4968,641,328,23
935,935,810,7,55746,3,4968,641,328,23
936,936,819,3,55746,0,4968,641,328,23
937,937,823,-7,55746,8,4968,641,328,23
938,938,956,10,55746,1,4968,641,328,23
939,939,957,0,55746,2,4968,641,328,23
940,940,997,9,55746,2,4968,641,328,23
941,941,1344,5,55746,0,4968,641,328,23
942,942,1792,12,55746,5,4968,641,328,23
943,943,1810,0,55746,0,4968,641,328,23
944,944,1844,13,55746,7,4968,641,328,23
945,945,2053,7,55746,0,4968,641,328,23
946,946,2129,15,55746,1,4968,641,328,23
947,947,2501,61,55746,3,4968,641,328,23
948,948,2900,5,55746,0,4968,641,328,23
949,949,4452,5,55746,1,4968,641,328,23
950,950,4947,4,55746,1,4968,641,328,23
951,951,5599,7,55746,4,4968,641,328,23
952,952,5895,2,55746,0,4968,641,328,23
953,953,6618,9,55746,8,4968,641,328,23
954,954,8094,2,55746,2,4968,641,328,23
955,955,9800,24,55746,3,4968,641,328,23
956,956,11366,2,55746,1,4968,641,328,23
957,957,12002,14,55746,6,4968,641,328,23
958,958,12991,16,55746,9,4968,641,328,23
959,959,13900,0,55746,0,4968,641,328,23
960,960,14456,2,55746,0,4968,641,328,23
961,961,15350,5,55746,0,4968,641,328,23
962,962,15495,3,55746,1,4968,641,328,23
963,963,15946,7,55746,2,4968,641,328,23
964,964,16090,2,55746,0,4968,641,328,23
965,965,16273,6,55746,1,4968,641,328,23
966,966,16354,10,55746,2,4968,641,328,23
967,967,17378,3,55746,0,4968,641,328,23
968,968,19074,0,55746,2,4968,641,328,23
969,969,19188,3,55746,0,4968,641,328,23
970,970,21055,6,55746,3,4968,641,328,23
971,971,22354,1,55746,0,4968,641,328,23
972,972,29158,10,55746,14,4968,641,328,23
973,973,29319,3,55746,1,4968,641,328,23
974,974,29604,2,55746,3,4968,641,328,23
975,975,29605,3,55746,1,4968,641,328,23
976,976,29867,2,55746,1,4968,641,328,23
977,977,29870,2,55746,1,4968,641,328,23
978,978,31591,21,55746,11,4968,641,328,23
979,979,32076,8,55746,2,4968,641,328,23
980,980,32385,16,55746,4,4968,641,328,23
981,981,35432,6,55746,1,4968,641,328,23
982,982,35433,2,55746,1,4968,641,328,23
983,983,35435,4,55746,1,4968,641,328,23
984,984,36120,2,55746,2,4968,641,328,23
985,985,38050,6,55746,0,4968,641,328,23
986,986,38381,1,55746,2,4968,641,328,23
987,987,38651,4,55746,1,4968,641,328,23
988,988,38654,3,55746,0,4968,641,328,23
989,989,38659,1,55746,0,4968,641,328,23
990,990,39036,2,55746,0,4968,641,328,23
991,991,40347,5,55746,3,4968,641,328,23
992,992,40516,1,55746,1,4968,641,328,23
993,993,43532,0,55746,1,4968,641,328,23
994,994,45442,9,55746,10,4968,641,328,23
995,995,45975,1,55746,0,4968,641,328,23
996,996,48795,2,55746,0,4968,641,328,23
997,997,50069,3,55746,0,4968,641,328,23
998,998,51472,2,55746,4,4968,641,328,23
999,999,58940,1,55746,3,4968,641,328,23
1000,1000,61661,0,55746,1,4968,641,328,23
1001,1001,61750,4,55746,0,4968,641,328,23
1002,1002,64885,1,55746,3,4968,641,328,23
1003,1003,65044,11,55746,7,4968,641,328,23
1004,1004,65185,5,55746,3,4968,641,328,23
1005,1005,65329,2,55746,0,4968,641,328,23
1006,1006,65964,1,55746,0,4968,641,328,23
1007,1007,66537,3,55746,3,4968,641,328,23
1008,1008,66781,2,55746,2,4968,641,328,23
1009,1009,67758,1,55746,0,4968,641,328,23
1010,1010,68348,1,55746,0,4968,641,328,23
1011,1011,68461,1,55746,0,4968,641,328,23
1012,1012,68465,2,55746,0,4968,641,328,23
1013,1013,68605,0,55746,1,4968,641,328,23
1014,1014,69201,2,55746,0,4968,641,328,23
1015,1015,69215,2,55746,3,4968,641,328,23
1016,1016,71468,2,55746,0,4968,641,328,23
1017,1017,72062,3,55746,1,4968,641,328,23
1018,1018,72232,4,55746,1,4968,641,328,23
1019,1019,73397,2,55746,0,4968,641,328,23
1020,1020,73590,4,55746,3,4968,641,328,23
1021,1021,73710,2,55746,1,4968,641,328,23
1022,1022,76611,2,55746,0,4968,641,328,23
1023,1023,77206,1,55746,0,4968,641,328,23
1024,1024,80895,2,55746,4,4968,641,328,23
1025,1025,80911,10,55746,0,4968,641,328,23
1026,1026,81150,2,55746,1,4968,641,328,23
1027,1027,81507,2,55746,0,4968,641,328,23
1028,1028,83409,1,55746,0,4968,641,328,23
1029,1029,83881,4,55746,4,4968,641,328,23
1030,1030,84037,2,55746,0,4968,641,328,23
1031,1031,85521,1,55746,5,4968,641,328,23
1032,1032,85847,1,55746,0,4968,641,328,23
1033,1033,85880,0,55746,0,4968,641,328,23
1034,1034,86077,0,55746,0,4968,641,328,23
1035,1035,86281,4,55746,0,4968,641,328,23
1036,1036,86786,3,55746,0,4968,641,328,23
1037,1037,86885,6,55746,0,4968,641,328,23
1038,1038,87815,1,55746,0,4968,641,328,23
1039,1039,89666,4,55746,1,4968,641,328,23
1040,1040,90119,3,55746,0,4968,641,328,23
1041,1041,90440,0,55746,2,4968,641,328,23
1042,1042,92143,7,55746,1,4968,641,328,23
1043,1043,92331,3,55746,2,4968,641,328,23
1044,1044,92416,1,55746,1,4968,641,328,23
1045,1045,93856,1,55746,1,4968,641,328,23
1046,1046,94125,1,55746,0,4968,641,328,23
1047,1047,96284,0,55746,0,4968,641,328,23
1048,1048,96392,0,55746,0,4968,641,328,23
1049,1049,99033,0,55746,0,4968,641,328,23
1050,1050,99700,5,55746,0,4968,641,328,23
1051,1051,108868,1,55746,2,4968,641,328,23
1052,1052,111283,7,55746,1,4968,641,328,23
1053,1053,111292,0,55746,1,4968,641,328,23
1054,1054,111595,1,55746,0,4968,641,328,23
1055,1055,111756,6,55746,0,4968,641,328,23
1056,1056,113298,2,55746,0,4968,641,328,23
1057,1057,113337,5,55746,4,4968,641,328,23
1058,1058,113887,3,55746,0,4968,641,328,23
1059,1059,114659,2,55746,4,4968,641,328,23
1060,1060,114763,31,55746,6,4968,641,328,23
1061,1061,80,8,55746,2,96,3,2,0
1062,1062,95,5,55746,0,126,7,93,0
1063,1063,592,3,55746,2,126,7,93,0
1064,1064,97,35,55746,1,708,61,44,1
1065,1065,240,4,55746,1,708,61,44,1
1066,1066,527,6,55746,2,708,61,44,1
1067,1067,1355,5,55746,7,708,61,44,1
1068,1068,1356,51,55746,2,708,61,44,1
1069,1069,1363,2,55746,0,708,61,44,1
1070,1070,1501,3,55746,8,708,61,44,1
1071,1071,1780,6,55746,0,708,61,44,1
1072,1072,6567,4,55746,0,708,61,44,1
1073,1073,6804,7,55746,0,708,61,44,1
1074,1074,7593,3,55746,0,708,61,44,1
1075,1075,15672,0,55746,1,708,61,44,1
1076,1076,18682,3,55746,0,708,61,44,1
1077,1077,20073,1,55746,0,708,61,44,1
1078,1078,24837,4,55746,0,708,61,44,1
1079,1079,33843,10,55746,0,708,61,44,1
1080,1080,100,4,55746,0,123,4,1,0
1081,1081,105,19,55746,1,111,350,59,15
1082,1082,107,11,55746,0,111,350,59,15
1083,1083,404,6,55746,1,111,350,59,15
1084,1084,6621,1,55746,2,111,350,59,15
1085,1085,6622,0,55746,3,111,350,59,15
1086,1086,112,2,55746,0,101,10,5,0
1087,1087,115,1,55746,0,236,46,29,1
1088,1088,296,10,55746,0,236,46,29,1
1089,1089,750,17,55746,6,236,46,29,1
1090,1090,751,4,55746,1,236,46,29,1
1091,1091,752,28,55746,6,236,46,29,1
1092,1092,753,78,55746,1,236,46,29,1
1093,1093,1223,11,55746,11,236,46,29,1
1094,1094,116,12,55746,4,800,77,58,0
1095,1095,692,9,55746,0,800,77,58,0
1096,1096,9112,4,55746,2,800,77,58,0
1097,1097,19066,4,55746,5,800,77,58,0
1098,1098,19640,1,55746,0,800,77,58,0
1099,1099,22497,3,55746,4,800,77,58,0
1100,1100,22704,8,55746,6,800,77,58,0
1101,1101,23011,2,55746,0,800,77,58,0
1102,1102,24091,3,55746,9,800,77,58,0
1103,1103,25027,5,55746,6,800,77,58,0
1104,1104,25655,2,55746,4,800,77,58,0
1105,1105,26030,5,55746,1,800,77,58,0
1106,1106,123,13,55746,0,241,24,2,0
1107,1107,148,4,55746,0,241,24,2,0
1108,1108,715,2,55746,0,241,24,2,0
1109,1109,124,23,55746,0,216,14,6,0
1110,1110,128,3,55746,0,33,8,2,0
1111,1111,2315,3,55746,1,33,8,2,0
1112,1112,130,30,55746,10,561,287,27,0
1113,1113,180,4,55746,0,561,287,27,0
1114,1114,270,12,55746,0,561,287,27,0
1115,1115,274,10,55746,3,561,287,27,0
1116,1116,276,8,55746,0,561,287,27,0
1117,1117,287,7,55746,1,561,287,27,0
1118,1118,359,9,55746,1,561,287,27,0
1119,1119,367,17,55746,1,561,287,27,0
1120,1120,463,5,55746,0,561,287,27,0
1121,1121,465,2,55746,0,561,287,27,0
1122,1122,133,0,55746,2,758,241,41,0
1123,1123,342,3,55746,0,758,241,41,0
1124,1124,1700,4,55746,0,758,241,41,0
1125,1125,9299,11,55746,8,758,241,41,0
1126,1126,9338,9,55746,2,758,241,41,0
1127,1127,9402,1,55746,0,758,241,41,0
1128,1128,9978,4,55746,1,758,241,41,0
1129,1129,10046,3,55746,2,758,241,41,0
1130,1130,11651,5,55746,0,758,241,41,0
1131,1131,11654,2,55746,1,758,241,41,0
1132,1132,12771,0,55746,0,758,241,41,0
1133,1133,13593,1,55746,3,758,241,41,0
1134,1134,14073,1,55746,0,758,241,41,0
1135,1135,14184,7,55746,0,758,241,41,0
1136,1136,24990,4,55746,4,758,241,41,0
1137,1137,29332,9,55746,1,758,241,41,0
1138,1138,29366,1,55746,12,758,241,41,0
